Homology group node id,class,Genome 1,Genome 10,Genome 11,Genome 12,Genome 13,Genome 14,Genome 15,Genome 16,Genome 2,Genome 3,Genome 4,Genome 5,Genome 6,Genome 7,Genome 8,Genome 9
875027,accessory,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
875028,accessory,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
875029,accessory,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875030,accessory,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
875031,accessory,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
875032,accessory,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
875033,accessory,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
875034,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875035,accessory,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
875036,accessory,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
875037,accessory,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
875045,accessory,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0
875046,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875049,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875051,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875052,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875053,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875054,accessory,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
875055,accessory,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
875059,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875060,accessory,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875061,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875065,accessory,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
875067,accessory,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
875068,accessory,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875069,accessory,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0
875071,accessory,1,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875073,accessory,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
875074,accessory,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
875075,accessory,1,3,1,1,1,0,1,1,1,0,1,1,0,1,1,0
875076,accessory,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
875077,accessory,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
875079,accessory,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
875080,accessory,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
875081,accessory,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
875082,accessory,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
875083,accessory,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
875084,accessory,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
875085,accessory,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
875086,accessory,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
875087,accessory,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
875088,accessory,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
875089,accessory,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
875090,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
875091,accessory,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
875095,accessory,1,0,1,1,0,0,0,1,0,0,1,3,0,0,1,0
875096,accessory,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
875097,accessory,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
875098,accessory,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875099,accessory,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875100,accessory,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
875105,accessory,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,0
875106,accessory,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0
875107,accessory,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
875109,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875110,accessory,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1
875111,accessory,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1
875112,accessory,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0
875113,accessory,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
875114,accessory,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
875115,accessory,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
875116,accessory,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
875121,accessory,1,0,1,1,1,1,1,1,0,0,0,1,2,1,1,1
875122,accessory,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
875123,accessory,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
875124,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875125,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875126,accessory,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0
875128,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875129,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875130,accessory,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
875131,accessory,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875135,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875136,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875139,accessory,2,1,2,2,1,2,1,2,0,2,2,1,1,1,1,1
875140,accessory,1,0,1,1,1,1,1,1,2,0,1,1,1,1,1,1
875142,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875143,accessory,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
875149,accessory,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
875151,accessory,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
875153,accessory,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
875155,accessory,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0
875156,accessory,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1
875157,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875158,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875167,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875168,accessory,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
875169,accessory,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1
875170,accessory,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
875171,accessory,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
875172,accessory,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
875173,accessory,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
875174,accessory,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
875177,accessory,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
875180,accessory,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1
875181,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875183,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875184,accessory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
875185,accessory,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1
875186,accessory,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
875193,accessory,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
875194,accessory,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
875195,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
875196,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875198,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875200,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875201,accessory,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
875204,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875208,accessory,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1
875209,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
875210,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875211,accessory,4,5,3,2,3,4,3,4,0,5,3,3,4,6,3,0
875212,accessory,2,3,2,2,2,2,2,2,1,2,2,2,2,3,2,0
875213,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
875214,accessory,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
875215,accessory,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
875216,accessory,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
875217,accessory,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
875218,accessory,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875219,accessory,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875222,accessory,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
875224,accessory,0,0,1,1,0,0,1,0,0,0,2,1,1,1,1,1
875225,accessory,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
875227,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875229,accessory,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
875233,accessory,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1
875234,accessory,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1
875235,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
875237,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875240,accessory,1,1,0,1,1,2,1,1,1,1,1,1,1,1,0,0
875241,accessory,1,2,0,1,1,1,1,2,0,0,1,1,1,1,0,0
875242,accessory,1,3,1,1,1,1,1,3,0,0,1,2,3,1,0,2
875244,accessory,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
875245,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875246,accessory,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
875248,accessory,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
875249,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875250,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875252,accessory,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
875254,accessory,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
875257,accessory,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1
875258,accessory,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
875260,accessory,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1
875261,accessory,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0
875262,accessory,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0
875263,accessory,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
875264,accessory,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
875265,accessory,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
875266,accessory,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875267,accessory,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875268,accessory,2,0,1,1,1,1,1,2,0,0,0,1,1,1,0,1
875269,accessory,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
875270,accessory,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
875271,accessory,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
875272,accessory,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
875273,accessory,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
875274,accessory,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
875276,accessory,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
875277,accessory,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
875279,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
875282,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875284,accessory,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
875285,accessory,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0
875286,accessory,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
875287,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875289,accessory,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
875290,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875292,accessory,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
875294,accessory,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
875295,accessory,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
875296,accessory,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
875297,accessory,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
875298,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875299,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875302,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875303,accessory,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1
875307,accessory,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
875309,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875310,accessory,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
875311,accessory,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0
875312,accessory,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0
875313,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
875314,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
875315,accessory,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
875316,accessory,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
875317,accessory,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
875318,accessory,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
875319,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875320,accessory,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
875321,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
875323,accessory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
875324,accessory,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
875325,accessory,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
875326,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
875328,accessory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
875329,accessory,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875338,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875339,accessory,1,0,1,2,1,0,3,2,0,0,2,2,4,0,0,1
875340,accessory,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0
875341,accessory,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
875343,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
875344,accessory,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
875347,accessory,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0
875348,accessory,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
875349,accessory,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
875350,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875356,accessory,0,2,2,0,2,2,0,0,0,0,0,2,0,4,0,1
875357,accessory,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,2
875358,accessory,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,1
875359,accessory,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1
875360,accessory,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,1
875361,accessory,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
875362,accessory,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
875363,accessory,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1
875364,accessory,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
875365,accessory,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
875366,accessory,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1
875367,accessory,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
875368,accessory,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
875369,accessory,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
875370,accessory,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
875371,accessory,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
875372,accessory,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
875373,accessory,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
875374,accessory,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
875375,accessory,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
875376,accessory,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
875377,accessory,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
875378,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875379,accessory,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
875380,accessory,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875381,accessory,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
875382,accessory,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875383,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
875384,accessory,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
875385,accessory,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
875386,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875387,accessory,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
875388,accessory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
875389,accessory,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
875390,accessory,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
875398,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875400,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875401,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875406,accessory,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
875407,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875409,accessory,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
875410,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875411,accessory,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
875412,accessory,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0
875413,accessory,4,3,3,4,4,3,4,4,0,3,4,4,4,4,4,4
875416,accessory,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1
875418,accessory,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
875419,accessory,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0
875420,accessory,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
875422,accessory,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
875424,accessory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
875426,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875427,accessory,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1
875428,accessory,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
875429,accessory,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
875432,accessory,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
875435,accessory,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
875436,accessory,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
875437,accessory,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
875439,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875441,accessory,1,1,0,1,1,1,1,1,1,2,1,0,1,1,1,1
875442,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875443,accessory,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
875446,accessory,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
875448,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
875450,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875451,accessory,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
875452,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875453,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875454,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875455,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875456,accessory,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0
875457,accessory,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
875458,accessory,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,2
875459,accessory,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0
875460,accessory,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
875461,accessory,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
875462,accessory,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
875464,accessory,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
875465,accessory,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
875467,accessory,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
875472,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
875473,accessory,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
875475,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875477,accessory,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
875478,accessory,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
875483,accessory,1,0,1,1,0,0,1,1,0,0,1,2,0,1,0,1
875484,accessory,2,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0
875485,accessory,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1
875486,accessory,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
875487,accessory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
875488,accessory,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
875490,accessory,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
875491,accessory,1,2,2,2,1,1,2,1,0,0,2,0,1,1,1,0
875492,accessory,0,2,1,0,1,0,0,2,0,0,0,0,1,0,1,0
875493,accessory,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0
875494,accessory,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
875495,accessory,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
875496,accessory,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
875498,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875500,accessory,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0
875501,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875502,accessory,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
875503,accessory,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0
875504,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875505,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875506,accessory,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875507,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875509,accessory,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
875510,accessory,1,1,1,0,1,1,1,1,3,1,1,1,1,1,1,1
875511,accessory,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1
875513,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875514,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875516,accessory,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
875520,accessory,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0
875521,accessory,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
875522,accessory,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
875526,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875533,accessory,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
875534,accessory,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
875538,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875540,accessory,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0
875541,accessory,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
875542,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875543,accessory,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
875544,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875545,accessory,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
875547,accessory,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
875548,accessory,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
875549,accessory,1,1,0,1,1,0,1,1,2,1,1,1,1,1,0,0
875550,accessory,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
875552,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875554,accessory,2,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
875555,accessory,1,0,0,1,1,1,0,1,2,1,1,1,0,1,0,0
875556,accessory,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
875557,accessory,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875559,accessory,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
875560,accessory,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
875561,accessory,3,1,0,0,0,1,2,1,0,0,1,1,0,1,0,0
875562,accessory,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
875563,accessory,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
875564,accessory,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
875565,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875568,accessory,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
875569,accessory,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
875570,accessory,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
875574,accessory,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
875575,accessory,2,2,2,2,1,1,2,2,0,2,2,2,2,1,1,1
875576,accessory,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
875577,accessory,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
