# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	gene-DARMORV10_C09P75640.1	9021.2	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
3881at3699	Duplicated	gene-DARMORV10_A09P07820.1	1130.4	541	https://v10-1.orthodb.org/?query=3881at3699	Leucine-rich repeat-containing N-terminal, plant-type
3883at3699	Complete	gene-DARMORV10_C05P61490.1	1051.0	508	https://v10-1.orthodb.org/?query=3883at3699	ATP-dependent DNA helicase
3885at3699	Duplicated	gene-DARMORV10_A06P20290.1	1082.1	507	https://v10-1.orthodb.org/?query=3885at3699	Bacterial bifunctional deaminase-reductase, C-terminal
3885at3699	Duplicated	gene-DARMORV10_C03P71470.1	1075.1	502	https://v10-1.orthodb.org/?query=3885at3699	Bacterial bifunctional deaminase-reductase, C-terminal
3889at3699	Duplicated	gene-DARMORV10_C05P46870.1	1054.6	547	https://v10-1.orthodb.org/?query=3889at3699	PGG domain
3889at3699	Duplicated	gene-DARMORV10_A05P30950.1	1062.6	532	https://v10-1.orthodb.org/?query=3889at3699	PGG domain
3909at3699	Complete	gene-DARMORV10_C02P53750.1	1028.7	531	https://v10-1.orthodb.org/?query=3909at3699	ATPase, AAA-type, core
3911at3699	Complete	gene-DARMORV10_A08P10400.1	1094.8	494	https://v10-1.orthodb.org/?query=3911at3699	Cytochrome P450
3912at3699	Duplicated	gene-DARMORV10_C08P30620.1	1151.0	523	https://v10-1.orthodb.org/?query=3912at3699	Aminoacyl-tRNA synthetase, class Ia
3912at3699	Duplicated	gene-DARMORV10_A09P48330.1	1146.9	523	https://v10-1.orthodb.org/?query=3912at3699	Aminoacyl-tRNA synthetase, class Ia
3912at3699	Duplicated	gene-DARMORV10_A04P04540.1	1049.6	523	https://v10-1.orthodb.org/?query=3912at3699	Aminoacyl-tRNA synthetase, class Ia
3914at3699	Duplicated	rna-DARMORV10_A07P20250.1	1077.4	526	https://v10-1.orthodb.org/?query=3914at3699	Pentatricopeptide repeat
3914at3699	Duplicated	rna-DARMORV10_C06P19040.1	1068.1	526	https://v10-1.orthodb.org/?query=3914at3699	Pentatricopeptide repeat
3915at3699	Duplicated	rna-DARMORV10_A09P53100.1	1027.2	522	https://v10-1.orthodb.org/?query=3915at3699	At3g60850
3915at3699	Duplicated	rna-DARMORV10_C08P35800.1	1017.6	522	https://v10-1.orthodb.org/?query=3915at3699	At3g60850
3915at3699	Duplicated	rna-DARMORV10_C06P26950.1	924.0	522	https://v10-1.orthodb.org/?query=3915at3699	At3g60850
3922at3699	Duplicated	gene-DARMORV10_C05P00510.1	1087.2	528	https://v10-1.orthodb.org/?query=3922at3699	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
3922at3699	Duplicated	gene-DARMORV10_A10P00480.1	1086.5	528	https://v10-1.orthodb.org/?query=3922at3699	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
3926at3699	Duplicated	gene-DARMORV10_A08P24940.1	1074.9	495	https://v10-1.orthodb.org/?query=3926at3699	Membrane attack complex component/perforin (MACPF) domain
3926at3699	Duplicated	gene-DARMORV10_C03P76030.1	1071.4	495	https://v10-1.orthodb.org/?query=3926at3699	Membrane attack complex component/perforin (MACPF) domain
3926at3699	Duplicated	gene-DARMORV10_C07P15940.1	1040.5	495	https://v10-1.orthodb.org/?query=3926at3699	Membrane attack complex component/perforin (MACPF) domain
3926at3699	Duplicated	gene-DARMORV10_A07P10390.1	1038.0	495	https://v10-1.orthodb.org/?query=3926at3699	Membrane attack complex component/perforin (MACPF) domain
3927at3699	Duplicated	gene-DARMORV10_C04P27040.1	1160.8	490	https://v10-1.orthodb.org/?query=3927at3699	Six-hairpin glycosidase-like superfamily
3927at3699	Duplicated	gene-DARMORV10_A03P66290.1	1160.6	490	https://v10-1.orthodb.org/?query=3927at3699	Six-hairpin glycosidase-like superfamily
3928at3699	Duplicated	gene-DARMORV10_C09P09300.1	1113.0	581	https://v10-1.orthodb.org/?query=3928at3699	Leucine-rich repeat
3928at3699	Duplicated	gene-DARMORV10_A09P08230.1	1111.5	581	https://v10-1.orthodb.org/?query=3928at3699	Leucine-rich repeat
3931at3699	Duplicated	gene-DARMORV10_C07P54150.1	1132.7	576	https://v10-1.orthodb.org/?query=3931at3699	DNA photolyase, N-terminal
3931at3699	Duplicated	gene-DARMORV10_A03P55870.1	1127.5	576	https://v10-1.orthodb.org/?query=3931at3699	DNA photolyase, N-terminal
3934at3699	Duplicated	gene-DARMORV10_A02P03690.1	1227.9	659	https://v10-1.orthodb.org/?query=3934at3699	Rad4 beta-hairpin domain 1
3934at3699	Duplicated	gene-DARMORV10_C02P08510.1	1207.4	659	https://v10-1.orthodb.org/?query=3934at3699	Rad4 beta-hairpin domain 1
3940at3699	Duplicated	gene-DARMORV10_A04P34470.1	1065.5	486	https://v10-1.orthodb.org/?query=3940at3699	Multicopper oxidase, type 2
3940at3699	Duplicated	gene-DARMORV10_C04P72240.1	1057.2	485	https://v10-1.orthodb.org/?query=3940at3699	Multicopper oxidase, type 2
3945at3699	Duplicated	rna-DARMORV10_A05P42810.1	1089.3	541	https://v10-1.orthodb.org/?query=3945at3699	Pentatricopeptide repeat
3945at3699	Duplicated	rna-DARMORV10_C05P62530.1	1085.5	541	https://v10-1.orthodb.org/?query=3945at3699	Pentatricopeptide repeat
3950at3699	Duplicated	gene-DARMORV10_A01P10840.1	1129.9	521	https://v10-1.orthodb.org/?query=3950at3699	NAD(P)-binding domain
3950at3699	Duplicated	gene-DARMORV10_C01P12850.1	1125.8	520	https://v10-1.orthodb.org/?query=3950at3699	NAD(P)-binding domain
3953at3699	Duplicated	rna-DARMORV10_C08P00670.1	1100.4	549	https://v10-1.orthodb.org/?query=3953at3699	Pentatricopeptide repeat
3953at3699	Duplicated	rna-DARMORV10_A08P37330.1	1110.1	548	https://v10-1.orthodb.org/?query=3953at3699	Pentatricopeptide repeat
3961at3699	Duplicated	gene-DARMORV10_A10P24350.1	1105.2	574	https://v10-1.orthodb.org/?query=3961at3699	Pentatricopeptide repeat
3961at3699	Duplicated	gene-DARMORV10_C09P63050.1	1104.6	574	https://v10-1.orthodb.org/?query=3961at3699	Pentatricopeptide repeat
3962at3699	Duplicated	rna-DARMORV10_A01P20350.1	1193.2	575	https://v10-1.orthodb.org/?query=3962at3699	Pentatricopeptide repeat
3962at3699	Duplicated	rna-DARMORV10_C01P25520.1	1179.5	575	https://v10-1.orthodb.org/?query=3962at3699	Pentatricopeptide repeat
3964at3699	Duplicated	gene-DARMORV10_C01P03490.1	1187.0	587	https://v10-1.orthodb.org/?query=3964at3699	Chloride channel protein
3964at3699	Duplicated	gene-DARMORV10_A01P03140.1	1179.0	587	https://v10-1.orthodb.org/?query=3964at3699	Chloride channel protein
3967at3699	Duplicated	gene-DARMORV10_A05P37020.1	1332.4	647	https://v10-1.orthodb.org/?query=3967at3699	Actin family
3967at3699	Duplicated	gene-DARMORV10_C05P55450.1	1331.5	647	https://v10-1.orthodb.org/?query=3967at3699	Actin family
3969at3699	Duplicated	gene-DARMORV10_A05P33220.1	1300.7	655	https://v10-1.orthodb.org/?query=3969at3699	Tetratricopeptide repeat
3969at3699	Duplicated	gene-DARMORV10_C05P50180.1	1308.1	654	https://v10-1.orthodb.org/?query=3969at3699	Tetratricopeptide repeat
3985at3699	Duplicated	gene-DARMORV10_C04P00140.1	1081.1	525	https://v10-1.orthodb.org/?query=3985at3699	Putative indole-3-acetic acid-amido synthetase GH3.9
3985at3699	Duplicated	gene-DARMORV10_A05P00220.1	1087.6	524	https://v10-1.orthodb.org/?query=3985at3699	Putative indole-3-acetic acid-amido synthetase GH3.9
3990at3699	Duplicated	gene-DARMORV10_C07P40000.1	1089.9	570	https://v10-1.orthodb.org/?query=3990at3699	DnaJ domain
3990at3699	Duplicated	gene-DARMORV10_A06P38230.1	1090.3	569	https://v10-1.orthodb.org/?query=3990at3699	DnaJ domain
3991at3699	Duplicated	gene-DARMORV10_C03P39420.1	1050.1	563	https://v10-1.orthodb.org/?query=3991at3699	Ankyrin repeat
3991at3699	Duplicated	gene-DARMORV10_A03P32360.1	1047.7	563	https://v10-1.orthodb.org/?query=3991at3699	Ankyrin repeat
3994at3699	Duplicated	gene-DARMORV10_A06P32280.1	1127.3	594	https://v10-1.orthodb.org/?query=3994at3699	Ubiquitin-specific protease 17
3994at3699	Duplicated	gene-DARMORV10_C03P60630.1	1112.7	594	https://v10-1.orthodb.org/?query=3994at3699	Ubiquitin-specific protease 17
3995at3699	Duplicated	gene-DARMORV10_A09P02450.1	909.1	574	https://v10-1.orthodb.org/?query=3995at3699	BRCT domain
3995at3699	Duplicated	gene-DARMORV10_C09P02550.1	836.0	569	https://v10-1.orthodb.org/?query=3995at3699	BRCT domain
4001at3699	Duplicated	gene-DARMORV10_C02P36850.1	1009.1	540	https://v10-1.orthodb.org/?query=4001at3699	Protein kinase domain
4001at3699	Duplicated	rna-DARMORV10_A02P23090.1	1006.3	540	https://v10-1.orthodb.org/?query=4001at3699	Protein kinase domain
4015at3699	Duplicated	gene-DARMORV10_A06P05030.1	1099.1	566	https://v10-1.orthodb.org/?query=4015at3699	Cytochrome B561, amino-terminal protein
4015at3699	Duplicated	gene-DARMORV10_C05P05970.1	1095.0	564	https://v10-1.orthodb.org/?query=4015at3699	Cytochrome B561, amino-terminal protein
4031at3699	Complete	gene-DARMORV10_C08P51680.1	1039.8	498	https://v10-1.orthodb.org/?query=4031at3699	Beta-hexosaminidase
4041at3699	Duplicated	gene-DARMORV10_A02P37470.1	1123.6	507	https://v10-1.orthodb.org/?query=4041at3699	Multicopper oxidase, type 1
4041at3699	Duplicated	gene-DARMORV10_C02P56540.1	1119.6	507	https://v10-1.orthodb.org/?query=4041at3699	Multicopper oxidase, type 1
4042at3699	Duplicated	gene-DARMORV10_C06P12450.1	994.9	493	https://v10-1.orthodb.org/?query=4042at3699	Clp ATPase, C-terminal
4042at3699	Duplicated	gene-DARMORV10_A09P32870.1	990.9	493	https://v10-1.orthodb.org/?query=4042at3699	Clp ATPase, C-terminal
4048at3699	Duplicated	rna-DARMORV10_C08P48370.1	1035.7	514	https://v10-1.orthodb.org/?query=4048at3699	Protein kinase domain
4048at3699	Duplicated	rna-DARMORV10_A09P64820.1	1051.5	512	https://v10-1.orthodb.org/?query=4048at3699	Protein kinase domain
4053at3699	Duplicated	gene-DARMORV10_A05P30400.1	1147.7	548	https://v10-1.orthodb.org/?query=4053at3699	Vacuolar import/degradation Vid27, C-terminal
4053at3699	Duplicated	gene-DARMORV10_C05P45990.1	1149.3	546	https://v10-1.orthodb.org/?query=4053at3699	Vacuolar import/degradation Vid27, C-terminal
4056at3699	Duplicated	gene-DARMORV10_A01P05480.1	1026.9	487	https://v10-1.orthodb.org/?query=4056at3699	Carotenoid cleavage dioxygenase 8
4056at3699	Duplicated	gene-DARMORV10_C01P06080.1	1028.5	486	https://v10-1.orthodb.org/?query=4056at3699	Carotenoid cleavage dioxygenase 8
4058at3699	Duplicated	gene-DARMORV10_A03P22690.1	1018.3	492	https://v10-1.orthodb.org/?query=4058at3699	S-adenosyl-L-methionine-dependent methyltransferase
4058at3699	Duplicated	gene-DARMORV10_C03P26900.1	1009.9	490	https://v10-1.orthodb.org/?query=4058at3699	S-adenosyl-L-methionine-dependent methyltransferase
4059at3699	Duplicated	gene-DARMORV10_A07P08090.1	1052.7	490	https://v10-1.orthodb.org/?query=4059at3699	Beta-amylase
4059at3699	Duplicated	gene-DARMORV10_C07P12240.1	1049.3	489	https://v10-1.orthodb.org/?query=4059at3699	Beta-amylase
4059at3699	Duplicated	gene-DARMORV10_A03P43530.1	1003.6	489	https://v10-1.orthodb.org/?query=4059at3699	Beta-amylase
4059at3699	Duplicated	gene-DARMORV10_C03P53510.1	997.4	489	https://v10-1.orthodb.org/?query=4059at3699	Beta-amylase
4060at3699	Duplicated	rna-DARMORV10_A06P06360.1	1114.6	541	https://v10-1.orthodb.org/?query=4060at3699	Pentatricopeptide repeat
4060at3699	Duplicated	rna-DARMORV10_C05P07760.1	1096.8	541	https://v10-1.orthodb.org/?query=4060at3699	Pentatricopeptide repeat
4067at3699	Duplicated	gene-DARMORV10_A09P10410.1	1262.8	567	https://v10-1.orthodb.org/?query=4067at3699	Malic enzyme
4067at3699	Duplicated	gene-DARMORV10_C09P12350.1	1262.8	567	https://v10-1.orthodb.org/?query=4067at3699	Malic enzyme
4073at3699	Duplicated	gene-DARMORV10_A07P17110.1	1093.1	574	https://v10-1.orthodb.org/?query=4073at3699	CTLH, C-terminal LisH motif
4073at3699	Duplicated	gene-DARMORV10_C07P24970.1	1092.2	574	https://v10-1.orthodb.org/?query=4073at3699	CTLH, C-terminal LisH motif
4074at3699	Duplicated	gene-DARMORV10_A05P41030.1	1022.8	505	https://v10-1.orthodb.org/?query=4074at3699	Phosphatidylinositol-glycan biosynthesis class S protein
4074at3699	Duplicated	gene-DARMORV10_C05P60190.1	1010.7	503	https://v10-1.orthodb.org/?query=4074at3699	Phosphatidylinositol-glycan biosynthesis class S protein
4084at3699	Duplicated	gene-DARMORV10_A03P59130.1	1236.0	656	https://v10-1.orthodb.org/?query=4084at3699	RNA-binding, CRM domain
4084at3699	Duplicated	gene-DARMORV10_C07P57210.1	1229.7	653	https://v10-1.orthodb.org/?query=4084at3699	RNA-binding, CRM domain
4093at3699	Duplicated	rna-DARMORV10_A02P33200.1	1099.4	533	https://v10-1.orthodb.org/?query=4093at3699	Pentatricopeptide repeat
4093at3699	Duplicated	rna-DARMORV10_C02P51010.1	1085.2	533	https://v10-1.orthodb.org/?query=4093at3699	Pentatricopeptide repeat
4097at3699	Duplicated	gene-DARMORV10_A05P14340.1	1017.3	484	https://v10-1.orthodb.org/?query=4097at3699	Cysteinyl-tRNA synthetase, class Ia, DALR
4097at3699	Duplicated	gene-DARMORV10_C04P19120.1	1015.7	483	https://v10-1.orthodb.org/?query=4097at3699	Cysteinyl-tRNA synthetase, class Ia, DALR
4104at3699	Duplicated	gene-DARMORV10_A03P07020.1	978.6	506	https://v10-1.orthodb.org/?query=4104at3699	Tyrosyl-DNA phosphodiesterase I
4104at3699	Duplicated	gene-DARMORV10_C03P08000.1	965.4	506	https://v10-1.orthodb.org/?query=4104at3699	Tyrosyl-DNA phosphodiesterase I
4105at3699	Duplicated	gene-DARMORV10_A01P29890.1	997.8	620	https://v10-1.orthodb.org/?query=4105at3699	CSL1
4105at3699	Duplicated	gene-DARMORV10_C01P37780.1	989.5	620	https://v10-1.orthodb.org/?query=4105at3699	CSL1
4107at3699	Duplicated	rna-DARMORV10_C07P36210.1	1165.4	577	https://v10-1.orthodb.org/?query=4107at3699	Protein kinase domain
4107at3699	Duplicated	rna-DARMORV10_A06P41430.1	1164.3	577	https://v10-1.orthodb.org/?query=4107at3699	Protein kinase domain
4119at3699	Duplicated	gene-DARMORV10_A03P29260.1	1174.9	542	https://v10-1.orthodb.org/?query=4119at3699	Tetratricopeptide repeat
4119at3699	Duplicated	gene-DARMORV10_C03P35230.1	1173.3	542	https://v10-1.orthodb.org/?query=4119at3699	Tetratricopeptide repeat
4124at3699	Duplicated	gene-DARMORV10_A07P21930.1	1125.8	540	https://v10-1.orthodb.org/?query=4124at3699	Peptidyl-prolyl cis-trans isomerase, FKBP-type
4124at3699	Duplicated	gene-DARMORV10_C06P21810.1	1121.3	540	https://v10-1.orthodb.org/?query=4124at3699	Peptidyl-prolyl cis-trans isomerase, FKBP-type
4124at3699	Duplicated	gene-DARMORV10_A04P05770.1	1103.6	530	https://v10-1.orthodb.org/?query=4124at3699	Peptidyl-prolyl cis-trans isomerase, FKBP-type
4124at3699	Duplicated	gene-DARMORV10_C04P38550.1	1084.9	530	https://v10-1.orthodb.org/?query=4124at3699	Peptidyl-prolyl cis-trans isomerase, FKBP-type
4127at3699	Duplicated	rna-DARMORV10_A03P66170.1	1086.9	527	https://v10-1.orthodb.org/?query=4127at3699	Pentatricopeptide repeat
4127at3699	Duplicated	gene-DARMORV10_C04P26240.1	1069.0	523	https://v10-1.orthodb.org/?query=4127at3699	Pentatricopeptide repeat
4130at3699	Duplicated	gene-DARMORV10_C01P47350.1	1352.5	686	https://v10-1.orthodb.org/?query=4130at3699	Helicase, C-terminal
4130at3699	Duplicated	gene-DARMORV10_A01P37420.1	1349.2	685	https://v10-1.orthodb.org/?query=4130at3699	Helicase, C-terminal
4137at3699	Duplicated	gene-DARMORV10_C02P34300.1	1135.6	524	https://v10-1.orthodb.org/?query=4137at3699	Sec1-like protein
4137at3699	Duplicated	gene-DARMORV10_A02P21150.1	1133.4	524	https://v10-1.orthodb.org/?query=4137at3699	Sec1-like protein
4138at3699	Duplicated	gene-DARMORV10_C05P62450.1	1092.8	489	https://v10-1.orthodb.org/?query=4138at3699	Zeta-carotene desaturase
4138at3699	Duplicated	gene-DARMORV10_A05P42730.1	1095.5	487	https://v10-1.orthodb.org/?query=4138at3699	Zeta-carotene desaturase
4153at3699	Duplicated	gene-DARMORV10_C09P61890.1	1140.6	563	https://v10-1.orthodb.org/?query=4153at3699	ATP-dependent zinc metalloprotease FTSH 6, chloroplastic
4153at3699	Duplicated	gene-DARMORV10_A10P23630.1	1128.2	563	https://v10-1.orthodb.org/?query=4153at3699	ATP-dependent zinc metalloprotease FTSH 6, chloroplastic
4157at3699	Duplicated	rna-DARMORV10_A04P13440.1	996.0	516	https://v10-1.orthodb.org/?query=4157at3699	Pentatricopeptide repeat
4157at3699	Duplicated	rna-DARMORV10_C04P47210.1	983.8	516	https://v10-1.orthodb.org/?query=4157at3699	Pentatricopeptide repeat
4158at3699	Complete	gene-DARMORV10_C06P44500.1	1428.9	440	https://v10-1.orthodb.org/?query=4158at3699	Protein kinase domain
4171at3699	Duplicated	gene-DARMORV10_C05P21860.1	1182.4	566	https://v10-1.orthodb.org/?query=4171at3699	Initiation factor eIF-4 gamma, MA3
4171at3699	Duplicated	gene-DARMORV10_A09P42000.1	1181.8	566	https://v10-1.orthodb.org/?query=4171at3699	Initiation factor eIF-4 gamma, MA3
4172at3699	Duplicated	gene-DARMORV10_C03P19110.1	1111.5	535	https://v10-1.orthodb.org/?query=4172at3699	Diacylglycerol kinase, catalytic domain
4172at3699	Duplicated	gene-DARMORV10_A03P16230.1	1110.1	535	https://v10-1.orthodb.org/?query=4172at3699	Diacylglycerol kinase, catalytic domain
4188at3699	Duplicated	rna-DARMORV10_A04P25950.1	1021.8	520	https://v10-1.orthodb.org/?query=4188at3699	Pentatricopeptide repeat
4188at3699	Duplicated	rna-DARMORV10_C04P63240.1	1021.5	520	https://v10-1.orthodb.org/?query=4188at3699	Pentatricopeptide repeat
4191at3699	Duplicated	gene-DARMORV10_A09P01190.1	1094.7	512	https://v10-1.orthodb.org/?query=4191at3699	UbiB domain
4191at3699	Duplicated	gene-DARMORV10_C09P01280.1	1081.4	512	https://v10-1.orthodb.org/?query=4191at3699	UbiB domain
4204at3699	Duplicated	gene-DARMORV10_A01P21680.1	1064.8	512	https://v10-1.orthodb.org/?query=4204at3699	Amine oxidase
4204at3699	Duplicated	gene-DARMORV10_C01P27030.1	1062.5	512	https://v10-1.orthodb.org/?query=4204at3699	Amine oxidase
4215at3699	Duplicated	gene-DARMORV10_C05P60420.1	1104.7	567	https://v10-1.orthodb.org/?query=4215at3699	DEAD-box ATP-dependent RNA helicase 50
4215at3699	Duplicated	gene-DARMORV10_A05P41210.1	1106.2	553	https://v10-1.orthodb.org/?query=4215at3699	DEAD-box ATP-dependent RNA helicase 50
4217at3699	Complete	gene-DARMORV10_C01P48460.1	1115.3	602	https://v10-1.orthodb.org/?query=4217at3699	Phox homologous domain
4223at3699	Duplicated	rna-DARMORV10_A01P38180.1	1003.7	530	https://v10-1.orthodb.org/?query=4223at3699	Pentatricopeptide repeat
4223at3699	Duplicated	rna-DARMORV10_C01P48450.1	986.9	530	https://v10-1.orthodb.org/?query=4223at3699	Pentatricopeptide repeat
4234at3699	Duplicated	gene-DARMORV10_A08P07760.1	1118.1	496	https://v10-1.orthodb.org/?query=4234at3699	Multicopper oxidase, type 2
4234at3699	Duplicated	gene-DARMORV10_C08P09390.1	1113.0	496	https://v10-1.orthodb.org/?query=4234at3699	Multicopper oxidase, type 2
4234at3699	Duplicated	gene-DARMORV10_C06P50110.1	1015.4	496	https://v10-1.orthodb.org/?query=4234at3699	Multicopper oxidase, type 2
4234at3699	Duplicated	gene-DARMORV10_A07P41730.1	1013.0	496	https://v10-1.orthodb.org/?query=4234at3699	Multicopper oxidase, type 2
4234at3699	Duplicated	gene-DARMORV10_A02P20470.1	1000.6	495	https://v10-1.orthodb.org/?query=4234at3699	Multicopper oxidase, type 2
4234at3699	Duplicated	gene-DARMORV10_C02P33370.1	998.7	495	https://v10-1.orthodb.org/?query=4234at3699	Multicopper oxidase, type 2
4238at3699	Duplicated	gene-DARMORV10_C02P23270.1	956.7	518	https://v10-1.orthodb.org/?query=4238at3699	DNA polymerase alpha subunit B
4238at3699	Duplicated	gene-DARMORV10_A02P14390.1	952.8	518	https://v10-1.orthodb.org/?query=4238at3699	DNA polymerase alpha subunit B
4240at3699	Duplicated	gene-DARMORV10_A10P29110.1	1107.5	505	https://v10-1.orthodb.org/?query=4240at3699	Amidase
4240at3699	Duplicated	gene-DARMORV10_C09P69500.1	1101.6	505	https://v10-1.orthodb.org/?query=4240at3699	Amidase
4249at3699	Duplicated	gene-DARMORV10_A09P47790.1	1071.8	546	https://v10-1.orthodb.org/?query=4249at3699	RING-type E3 ubiquitin transferase
4249at3699	Duplicated	gene-DARMORV10_C08P30040.1	1066.0	546	https://v10-1.orthodb.org/?query=4249at3699	RING-type E3 ubiquitin transferase
4250at3699	Duplicated	rna-DARMORV10_C03P29350.1	1152.4	546	https://v10-1.orthodb.org/?query=4250at3699	Prephenate dehydrogenase
4250at3699	Duplicated	rna-DARMORV10_A03P24620.1	1150.3	545	https://v10-1.orthodb.org/?query=4250at3699	Prephenate dehydrogenase
4268at3699	Duplicated	gene-DARMORV10_C06P45410.1	1014.8	512	https://v10-1.orthodb.org/?query=4268at3699	SUI1 domain
4268at3699	Duplicated	gene-DARMORV10_A07P37640.1	1012.0	512	https://v10-1.orthodb.org/?query=4268at3699	SUI1 domain
4272at3699	Duplicated	gene-DARMORV10_A02P13270.1	1114.0	556	https://v10-1.orthodb.org/?query=4272at3699	Glycoside hydrolase family 9
4272at3699	Duplicated	gene-DARMORV10_C02P21450.1	1112.3	556	https://v10-1.orthodb.org/?query=4272at3699	Glycoside hydrolase family 9
4274at3699	Duplicated	gene-DARMORV10_A06P03460.1	1062.4	528	https://v10-1.orthodb.org/?query=4274at3699	DNA polymerase, Y-family, little finger domain
4274at3699	Duplicated	gene-DARMORV10_C06P04750.1	1061.1	528	https://v10-1.orthodb.org/?query=4274at3699	DNA polymerase, Y-family, little finger domain
4280at3699	Duplicated	gene-DARMORV10_A10P22030.1	1065.0	497	https://v10-1.orthodb.org/?query=4280at3699	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
