# BUSCO version is: 5.8.3 
# The lineage dataset is: brassicales_odb10 (Creation date: 2024-01-08, number of genomes: 10, number of BUSCOs: 4596)
# Busco id	Status	Sequence	Score	Length	OrthoDB url	Description
1at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C5G052380.1	9022.2	4307	https://v10-1.orthodb.org/?query=1at3699	Zinc finger, ZZ-type
1065at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G037020.1	1766.1	953	https://v10-1.orthodb.org/?query=1065at3699	Importin-beta, N-terminal domain
1066at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B4G014780.1	1419.2	684	https://v10-1.orthodb.org/?query=1066at3699	Pentatricopeptide repeat
1072at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C9G041740.1	1439.3	968	https://v10-1.orthodb.org/?query=1072at3699	uncharacterized protein LOC110808570
1074at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B2G004550.1	1474.1	762	https://v10-1.orthodb.org/?query=1074at3699	Leucine-rich repeat
1076at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G032640.1	1870.3	896	https://v10-1.orthodb.org/?query=1076at3699	Transcription elongation factor SPT5
1076at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G015100.1	1869.9	896	https://v10-1.orthodb.org/?query=1076at3699	Transcription elongation factor SPT5
1076at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G013930.1	1863.3	896	https://v10-1.orthodb.org/?query=1076at3699	Transcription elongation factor SPT5
1078at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G018120.1	1764.5	814	https://v10-1.orthodb.org/?query=1078at3699	WD40 repeat
1078at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G017430.1	1755.1	814	https://v10-1.orthodb.org/?query=1078at3699	WD40 repeat
1080at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G034920.1	1738.0	861	https://v10-1.orthodb.org/?query=1080at3699	Cation-transporting P-type ATPase, C-terminal
1080at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G028680.1	1733.2	861	https://v10-1.orthodb.org/?query=1080at3699	Cation-transporting P-type ATPase, C-terminal
1080at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G027520.1	1680.8	861	https://v10-1.orthodb.org/?query=1080at3699	Cation-transporting P-type ATPase, C-terminal
1080at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G023720.1	1686.5	858	https://v10-1.orthodb.org/?query=1080at3699	Cation-transporting P-type ATPase, C-terminal
1083at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G021630.1	1788.2	829	https://v10-1.orthodb.org/?query=1083at3699	Transmembrane protein
1083at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G039020.1	1782.7	829	https://v10-1.orthodb.org/?query=1083at3699	Transmembrane protein
1090at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G014280.1	1852.8	838	https://v10-1.orthodb.org/?query=1090at3699	DNA2/NAM7 helicase, AAA domain
1090at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G032390.1	1847.0	838	https://v10-1.orthodb.org/?query=1090at3699	DNA2/NAM7 helicase, AAA domain
1092at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C1G025330.1	1713.0	991	https://v10-1.orthodb.org/?query=1092at3699	Katanin p80 WD40 repeat-containing subunit B1 homolog
1095at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G039490.1	1610.4	739	https://v10-1.orthodb.org/?query=1095at3699	Pentatricopeptide repeat
1095at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G030650.1	1601.6	726	https://v10-1.orthodb.org/?query=1095at3699	Pentatricopeptide repeat
1098at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G046320.1	1856.1	858	https://v10-1.orthodb.org/?query=1098at3699	C2 domain
1098at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G046100.1	1855.4	858	https://v10-1.orthodb.org/?query=1098at3699	C2 domain
1101at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G056370.1	1610.0	770	https://v10-1.orthodb.org/?query=1101at3699	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
1101at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G015700.1	1587.6	767	https://v10-1.orthodb.org/?query=1101at3699	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
1106at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C4G027370.1	1471.3	787	https://v10-1.orthodb.org/?query=1106at3699	Kinesin motor domain
1108at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B2G010220.1	1785.4	858	https://v10-1.orthodb.org/?query=1108at3699	Leucine-rich repeat
1109at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G002540.1	1825.6	894	https://v10-1.orthodb.org/?query=1109at3699	Helicase, C-terminal
1109at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G003360.1	1907.6	892	https://v10-1.orthodb.org/?query=1109at3699	Helicase, C-terminal
1117at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G031030.1	1653.6	835	https://v10-1.orthodb.org/?query=1117at3699	TPR repeat-containing protein ZIP4
1117at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G051860.1	1645.9	835	https://v10-1.orthodb.org/?query=1117at3699	TPR repeat-containing protein ZIP4
1118at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G050700.1	1486.9	823	https://v10-1.orthodb.org/?query=1118at3699	Pentatricopeptide repeat
1118at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G030690.1	1500.0	822	https://v10-1.orthodb.org/?query=1118at3699	Pentatricopeptide repeat
1122at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G022900.1	1693.6	809	https://v10-1.orthodb.org/?query=1122at3699	Protein kinase domain
1122at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G032070.1	1693.2	808	https://v10-1.orthodb.org/?query=1122at3699	Protein kinase domain
1125at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G032830.1	1528.5	877	https://v10-1.orthodb.org/?query=1125at3699	Protein of unknown function UPF0301
1125at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G027460.1	1508.7	874	https://v10-1.orthodb.org/?query=1125at3699	Protein of unknown function UPF0301
1135at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G013560.1	1680.9	796	https://v10-1.orthodb.org/?query=1135at3699	Argonaute, linker 1 domain
1135at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G028230.1	1672.4	796	https://v10-1.orthodb.org/?query=1135at3699	Argonaute, linker 1 domain
1137at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G048290.1	1552.0	787	https://v10-1.orthodb.org/?query=1137at3699	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase
1137at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G028700.1	1517.5	787	https://v10-1.orthodb.org/?query=1137at3699	Type I phosphodiesterase/nucleotide pyrophosphatase/phosphate transferase
1145at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G022800.1	1730.5	796	https://v10-1.orthodb.org/?query=1145at3699	Sec23/Sec24, helical domain
1145at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G065710.1	1730.0	790	https://v10-1.orthodb.org/?query=1145at3699	Sec23/Sec24, helical domain
1153at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G046870.1	1560.6	760	https://v10-1.orthodb.org/?query=1153at3699	Pentatricopeptide repeat
1153at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G046860.1	1546.8	760	https://v10-1.orthodb.org/?query=1153at3699	Pentatricopeptide repeat
1154at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G025420.1	1574.2	762	https://v10-1.orthodb.org/?query=1154at3699	Alpha-amylase, C-terminal beta-sheet
1154at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G034570.1	1572.9	762	https://v10-1.orthodb.org/?query=1154at3699	Alpha-amylase, C-terminal beta-sheet
1156at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G022670.1	1694.9	780	https://v10-1.orthodb.org/?query=1156at3699	Lon protease homolog 2, peroxisomal
1156at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G046080.1	1653.8	780	https://v10-1.orthodb.org/?query=1156at3699	Lon protease homolog 2, peroxisomal
1158at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G003880.1	1716.9	787	https://v10-1.orthodb.org/?query=1158at3699	Vps16, C-terminal
1158at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G005050.1	1710.4	787	https://v10-1.orthodb.org/?query=1158at3699	Vps16, C-terminal
1160at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G033920.1	1546.6	735	https://v10-1.orthodb.org/?query=1160at3699	SNF2-related, N-terminal domain
1160at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G028230.1	1333.5	690	https://v10-1.orthodb.org/?query=1160at3699	SNF2-related, N-terminal domain
1173at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G053860.1	1566.4	762	https://v10-1.orthodb.org/?query=1173at3699	Protein kinase domain
1173at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G035360.1	1563.2	762	https://v10-1.orthodb.org/?query=1173at3699	Protein kinase domain
1177at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G040790.1	1581.8	705	https://v10-1.orthodb.org/?query=1177at3699	alpha-glucan phosphorylase 2
1177at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G057160.1	1576.1	705	https://v10-1.orthodb.org/?query=1177at3699	alpha-glucan phosphorylase 2
1184at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G037650.1	1591.8	786	https://v10-1.orthodb.org/?query=1184at3699	Zinc finger, NF-X1-type
1184at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G058600.1	1436.9	720	https://v10-1.orthodb.org/?query=1184at3699	Zinc finger, NF-X1-type
1187at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G053330.1	1533.7	817	https://v10-1.orthodb.org/?query=1187at3699	Zinc finger, PHD-type
1187at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G028490.1	1508.7	817	https://v10-1.orthodb.org/?query=1187at3699	Zinc finger, PHD-type
1188at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G051820.1	1699.1	898	https://v10-1.orthodb.org/?query=1188at3699	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal
1188at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G060470.1	1693.0	898	https://v10-1.orthodb.org/?query=1188at3699	DNA polymerase III, clamp loader complex, gamma/delta/delta subunit, C-terminal
1190at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G049280.1	1549.8	818	https://v10-1.orthodb.org/?query=1190at3699	Telomere length regulation protein, conserved domain
1190at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G007210.1	1525.1	816	https://v10-1.orthodb.org/?query=1190at3699	Telomere length regulation protein, conserved domain
1192at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G028580.1	1345.4	776	https://v10-1.orthodb.org/?query=1192at3699	SANT/Myb domain
1192at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G025310.1	1359.6	775	https://v10-1.orthodb.org/?query=1192at3699	SANT/Myb domain
1192at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G053210.1	1315.0	758	https://v10-1.orthodb.org/?query=1192at3699	SANT/Myb domain
1192at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G033090.1	1230.7	758	https://v10-1.orthodb.org/?query=1192at3699	SANT/Myb domain
1195at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B3G044690.1	1614.8	800	https://v10-1.orthodb.org/?query=1195at3699	Pentatricopeptide repeat
1195at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G056090.1	1611.5	800	https://v10-1.orthodb.org/?query=1195at3699	Pentatricopeptide repeat
1199at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G043720.1	1421.9	744	https://v10-1.orthodb.org/?query=1199at3699	Ankyrin repeat
1199at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G001390.1	1426.8	716	https://v10-1.orthodb.org/?query=1199at3699	Ankyrin repeat
1199at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G011800.1	1367.1	703	https://v10-1.orthodb.org/?query=1199at3699	Ankyrin repeat
1200at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G051730.1	1655.0	755	https://v10-1.orthodb.org/?query=1200at3699	Pentatricopeptide repeat
1200at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G060540.1	1652.7	754	https://v10-1.orthodb.org/?query=1200at3699	Pentatricopeptide repeat
1203at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G039520.1	1807.5	832	https://v10-1.orthodb.org/?query=1203at3699	Clp, N-terminal
1203at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G006190.1	1802.0	832	https://v10-1.orthodb.org/?query=1203at3699	Clp, N-terminal
1211at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G047050.1	1713.7	858	https://v10-1.orthodb.org/?query=1211at3699	Fungal lipase-like domain
1211at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G038960.1	1497.7	814	https://v10-1.orthodb.org/?query=1211at3699	Fungal lipase-like domain
1218at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G032960.1	1571.8	835	https://v10-1.orthodb.org/?query=1218at3699	AAA ATPase, AAA+ lid domain
1218at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G051200.1	1551.6	821	https://v10-1.orthodb.org/?query=1218at3699	AAA ATPase, AAA+ lid domain
1223at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C9G041510.1	1576.7	798	https://v10-1.orthodb.org/?query=1223at3699	Pentatricopeptide repeat
1224at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G052350.1	1654.5	845	https://v10-1.orthodb.org/?query=1224at3699	C2 domain
1224at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G073000.1	1559.2	804	https://v10-1.orthodb.org/?query=1224at3699	C2 domain
1227at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G046970.1	1652.0	842	https://v10-1.orthodb.org/?query=1227at3699	ATP-dependent DNA helicase homolog RECG, chloroplastic
1227at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G023880.1	1650.8	838	https://v10-1.orthodb.org/?query=1227at3699	ATP-dependent DNA helicase homolog RECG, chloroplastic
1228at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G043200.1	1824.3	813	https://v10-1.orthodb.org/?query=1228at3699	Exocyst complex component Sec3, C-terminal
1228at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G027870.1	1823.6	813	https://v10-1.orthodb.org/?query=1228at3699	Exocyst complex component Sec3, C-terminal
1236at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G039500.1	1639.9	755	https://v10-1.orthodb.org/?query=1236at3699	Acyl-CoA dehydrogenase/oxidase, N-terminal
1236at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G047690.1	1639.8	755	https://v10-1.orthodb.org/?query=1236at3699	Acyl-CoA dehydrogenase/oxidase, N-terminal
1239at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G002000.1	1582.6	782	https://v10-1.orthodb.org/?query=1239at3699	Carbohydrate binding module family 20
1239at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G019330.1	1581.0	782	https://v10-1.orthodb.org/?query=1239at3699	Carbohydrate binding module family 20
1241at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G055410.1	1324.6	764	https://v10-1.orthodb.org/?query=1241at3699	ELYS-like domain
1241at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G017040.1	1366.3	754	https://v10-1.orthodb.org/?query=1241at3699	ELYS-like domain
1241at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G005490.1	1340.6	752	https://v10-1.orthodb.org/?query=1241at3699	ELYS-like domain
1241at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G018550.1	1383.1	744	https://v10-1.orthodb.org/?query=1241at3699	ELYS-like domain
1244at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G011680.1	1654.5	859	https://v10-1.orthodb.org/?query=1244at3699	Leucine-rich repeat
1244at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G044960.1	1636.4	859	https://v10-1.orthodb.org/?query=1244at3699	Leucine-rich repeat
1251at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G033970.1	1534.6	711	https://v10-1.orthodb.org/?query=1251at3699	EGF-like, conserved site
1251at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G052170.1	1534.9	698	https://v10-1.orthodb.org/?query=1251at3699	EGF-like, conserved site
1256at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G033720.1	1515.9	744	https://v10-1.orthodb.org/?query=1256at3699	Pentatricopeptide repeat
1256at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G051970.1	1486.7	744	https://v10-1.orthodb.org/?query=1256at3699	Pentatricopeptide repeat
1257at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G047730.1	1605.9	898	https://v10-1.orthodb.org/?query=1257at3699	Pentatricopeptide repeat
1257at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G052330.1	1596.3	897	https://v10-1.orthodb.org/?query=1257at3699	Pentatricopeptide repeat
1264at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G039570.1	1669.1	804	https://v10-1.orthodb.org/?query=1264at3699	Tetratricopeptide repeat
1264at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G021970.1	1573.2	775	https://v10-1.orthodb.org/?query=1264at3699	Tetratricopeptide repeat
1266at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G004110.1	1630.0	732	https://v10-1.orthodb.org/?query=1266at3699	C2 domain
1266at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G010910.1	1627.6	732	https://v10-1.orthodb.org/?query=1266at3699	C2 domain
1292at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G001020.1	1431.9	773	https://v10-1.orthodb.org/?query=1292at3699	WD40/YVTN repeat-like-containing domain superfamily
1292at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G031610.1	1449.2	764	https://v10-1.orthodb.org/?query=1292at3699	WD40/YVTN repeat-like-containing domain superfamily
1305at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G049830.1	1720.2	889	https://v10-1.orthodb.org/?query=1305at3699	Leucine-rich repeat
1305at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G037050.1	1705.8	889	https://v10-1.orthodb.org/?query=1305at3699	Leucine-rich repeat
1307at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G025690.1	1471.5	957	https://v10-1.orthodb.org/?query=1307at3699	Occludin homology domain
1307at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G029830.1	1390.8	929	https://v10-1.orthodb.org/?query=1307at3699	Occludin homology domain
1308at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G041340.1	1473.7	720	https://v10-1.orthodb.org/?query=1308at3699	WD40 repeat
1308at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G045550.1	1471.1	720	https://v10-1.orthodb.org/?query=1308at3699	WD40 repeat
1308at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B7G031600.1	1401.3	720	https://v10-1.orthodb.org/?query=1308at3699	WD40 repeat
1309at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G037120.1	1702.2	818	https://v10-1.orthodb.org/?query=1309at3699	ERCC4 domain
1309at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G007480.1	1692.7	818	https://v10-1.orthodb.org/?query=1309at3699	ERCC4 domain
1312at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B1G049490.1	1533.9	738	https://v10-1.orthodb.org/?query=1312at3699	Pentatricopeptide repeat
1316at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G018630.1	1567.9	777	https://v10-1.orthodb.org/?query=1316at3699	ETO1-like protein 1
1316at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G019240.1	1564.8	777	https://v10-1.orthodb.org/?query=1316at3699	ETO1-like protein 1
1317at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G060360.1	1667.3	777	https://v10-1.orthodb.org/?query=1317at3699	Clp, N-terminal
1317at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G082920.1	1662.3	777	https://v10-1.orthodb.org/?query=1317at3699	Clp, N-terminal
1317at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G028530.1	1627.1	777	https://v10-1.orthodb.org/?query=1317at3699	Clp, N-terminal
1322at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012C3G029690.1	1653.2	789	https://v10-1.orthodb.org/?query=1322at3699	Glycoside hydrolase family 31
1324at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G017510.1	1740.3	812	https://v10-1.orthodb.org/?query=1324at3699	Kinesin-like protein
1324at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G053830.1	1689.1	784	https://v10-1.orthodb.org/?query=1324at3699	Kinesin-like protein
1326at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G001960.1	1463.6	786	https://v10-1.orthodb.org/?query=1326at3699	Alkaline-phosphatase-like family protein
1326at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G041220.1	1248.8	732	https://v10-1.orthodb.org/?query=1326at3699	Alkaline-phosphatase-like family protein
1334at3699	Complete	rna-gnl_WGS_JASCRO_Bca4012B6G009820.1	1579.6	741	https://v10-1.orthodb.org/?query=1334at3699	Pentatricopeptide repeat
1335at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G050970.1	1750.3	870	https://v10-1.orthodb.org/?query=1335at3699	Leucine-rich repeat
1335at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G032750.1	1767.2	869	https://v10-1.orthodb.org/?query=1335at3699	Leucine-rich repeat
1337at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G040060.1	1425.2	787	https://v10-1.orthodb.org/?query=1337at3699	Vacuolar protein sorting-associated protein 35
1337at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C6G046900.1	1376.5	783	https://v10-1.orthodb.org/?query=1337at3699	Vacuolar protein sorting-associated protein 35
1344at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G055690.1	1597.6	759	https://v10-1.orthodb.org/?query=1344at3699	Pentatricopeptide repeat
1344at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G025420.1	1609.3	754	https://v10-1.orthodb.org/?query=1344at3699	Pentatricopeptide repeat
1349at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C1G036540.1	1556.5	775	https://v10-1.orthodb.org/?query=1349at3699	Pentatricopeptide repeat
1349at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B5G031690.1	1552.7	775	https://v10-1.orthodb.org/?query=1349at3699	Pentatricopeptide repeat
1351at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C8G025330.1	1433.8	727	https://v10-1.orthodb.org/?query=1351at3699	Pentatricopeptide repeat
1351at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B8G043170.1	1319.9	666	https://v10-1.orthodb.org/?query=1351at3699	Pentatricopeptide repeat
1354at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G047670.1	1800.0	907	https://v10-1.orthodb.org/?query=1354at3699	Leucine-rich repeat
1354at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C7G025110.1	1791.1	907	https://v10-1.orthodb.org/?query=1354at3699	Leucine-rich repeat
1354at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B4G034390.1	1685.8	882	https://v10-1.orthodb.org/?query=1354at3699	Leucine-rich repeat
1354at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C2G041590.1	1619.7	839	https://v10-1.orthodb.org/?query=1354at3699	Leucine-rich repeat
1356at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G053800.1	1644.1	750	https://v10-1.orthodb.org/?query=1356at3699	Metallo-beta-lactamase
1356at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C3G045660.1	1623.9	750	https://v10-1.orthodb.org/?query=1356at3699	Metallo-beta-lactamase
1370at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B2G039380.1	1629.7	712	https://v10-1.orthodb.org/?query=1370at3699	1,4-alpha-glucan-branching enzyme
1370at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C9G060550.1	1626.0	704	https://v10-1.orthodb.org/?query=1370at3699	1,4-alpha-glucan-branching enzyme
1370at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B6G029920.1	1504.4	685	https://v10-1.orthodb.org/?query=1370at3699	1,4-alpha-glucan-branching enzyme
1370at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C4G063350.1	1409.8	656	https://v10-1.orthodb.org/?query=1370at3699	1,4-alpha-glucan-branching enzyme
1380at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012B1G043320.1	1474.6	785	https://v10-1.orthodb.org/?query=1380at3699	CRM-domain containing factor CFM2, chloroplastic
1380at3699	Duplicated	rna-gnl_WGS_JASCRO_Bca4012C5G051900.1	1498.7	782	https://v10-1.orthodb.org/?query=1380at3699	CRM-domain containing factor CFM2, chloroplastic
